id,Province,District,GON_Division,Category,Institute_Name,Address,tel,x,y,institute_code,Ownership,TypeOfInstitutes,office,TypeOfServicesCurative,TypeOfServicesPreventive,CDate
3311,Western,Colombo,,Clinic,Pinnawala Clinic,,,6.870116676,80.1199996,PCB0003988.01.97,,Clinic,null,,,null
3312,Western,Colombo,,PMCU,Central Dispensary - Pinnawala,PMCU Pinnawala-waga,0718406254,6.870116676,80.1199996,,Provincial Council,11,,true,false,2018-08-22 01:46:22
3313,Western,Colombo,,Clinic,Thummodara Clinic,,,6.863627524,80.16969266,PCB0003988.01.98,,Clinic,null,,,null
3314,Western,Colombo,,PMCU,Central Dispensary -  Thummodara,"Ranmudu ella Road,Thummodara.",0362251308,6.863627524,80.16969266,,Provincial Council,11,,true,true,2018-08-24 12:37:09
3315,Western,Colombo,,Clinic,Bope Clinic Padukka,,,6.826834874,80.13815232,PCB0003988.01.99,,Clinic,null,,,null
3316,Western,Colombo,,Clinic,Padukka Clinic,,,6.840257295,80.0894056,PCB0003988.01.100,,Clinic,null,,,null
3317,Western,Colombo,,Divisional Hospital,Padukka Hospital,"Division Hospital,Padukka",0112859095,6.840294,80.089417,PCB0004044,Provincial Council,,,true,true,2018-08-24 03:40:10
3318,Western,Colombo,,Clinic,Horagala Clinic,,,6.811521981,80.07286154,PCB0003988.01.101,,Clinic,null,,,null
3319,Western,Colombo,,Clinic,Beruketiya Clinic,,,6.805484598,80.05054969,PCB0003988.01.102,,Clinic,null,,,null
3320,Western,Colombo,,Clinic,Dampe Clinic,,,6.826439618,80.05084037,PCB0003988.01.103,,Clinic,null,,,null
3321,Western,Colombo,,Base Hospital,Base Hospital-Homagam,"Base Hospital ,Homagama",0112855200,6.847334768,79.99156892,PCB0004002,Provincial Council,2,,true,false,2018-08-24 03:53:06
3322,Western,Colombo,,MOH Office,MOH Office Homagama,"MOH Office ,Homagama.",0112855244,6.846962881,79.99283136,PCB0004481,Provincial Council,12,,false,true,2018-08-24 11:21:06
3323,Western,Colombo,,Clinic,Homagama Clinic,,,6.846852145,79.99279539,PCB0003988.01.85,,Clinic,null,,,null
3324,Western,Colombo,,Clinic,Kithulawila Clinic,,,6.802040902,80.03457672,PCB0003988.01.86,,Clinic,null,,,null
3325,Western,Colombo,,Divisional Hospital,Wethara Hospital,"Wethera,Polgasowita",0112704277,6.784699703,79.97563062,PCB0004010,Provincial Council,10,,true,true,2018-08-24 03:41:52
3326,Western,Colombo,,Clinic,Wethara Clinic,,,6.784694185,79.9756143,PCB0003988.01.87,,Clinic,null,,,null
3327,Western,Colombo,,Clinic,Siddamulla Clinic,,,6.809194611,79.95458527,PCB0003988.01.88,,Clinic,null,,,null
3328,Western,Colombo,,Clinic,Mattegoda Clinic,,,6.818133267,79.97230117,PCB0003988.01.89,,Clinic,null,,,null
3329,Western,Colombo,,PMCU,Central Dispensary Brahmanagama,"Govt. Central Dispensary Brhmanagama,Pannipitiya.",0112782990,6.819831816,79.98089194,,Provincial Council,11,,true,false,2018-08-24 12:10:41
3330,Western,Colombo,,MOH Office,Kahathuduwa MOH,"Medical officer of Helth Office,Central Dispensary, Brahmanagama, Pannipitiya.",0112818525,6.819795757,79.98088814,PCB0004507,Provincial Council,12,,false,true,2018-08-24 11:22:42
3331,Western,Colombo,,Clinic,Kahathuduwa Clinic,,,6.819795757,79.98088814,PCB0003988.01.90,,Clinic,null,,,null
3332,Western,Colombo,,Clinic,Diyagama Clinic,,,6.810214644,79.99525978,PCB0003988.01.91,,Clinic,null,,,null
3333,Western,Colombo,,Clinic,Habarakada Clinic,,,6.878927754,80.01815948,PCB0003988.01.50,,Clinic,null,,,null
3334,Western,Colombo,,Clinic,Jalthara Clinic,,,6.900434548,80.04526485,PCB0003988.01.51,,Clinic,null,,,null
3335,Western,Colombo,,Clinic,Atigala Clinic,,,6.90406669,80.05768854,PCB0003988.01.52,,Clinic,null,,,null
3336,Western,Colombo,,PMCU,Central Dispensary - Meegoda,,,6.854608312,80.05850889,,,Dispensary,,true,false,2018-08-22 12:06:17
3337,Western,Colombo,,Clinic,Watareka Clinic,,,6.845403553,80.06556111,PCB0003988.01.53,,Clinic,null,,,null
3338,Western,Colombo,,Clinic,Owitigama Clinic,,,6.837141406,80.0477299,PCB0003988.01.54,,Clinic,null,,,null
3339,Western,Colombo,,Clinic,Henawatta Clinic,,,6.857020294,80.03902736,PCB0003988.01.55,,Clinic,null,,,null
3340,Western,Colombo,,Clinic,Godagama Clinic,,,6.851661513,80.02571126,PCB0003988.01.56,,Clinic,null,,,null
3341,Western,Colombo,,Clinic,Pitipana Clinic,,,6.822930984,80.03097559,PCB0003988.01.57,,Clinic,null,,,null
3342,Western,Colombo,,Clinic,Arachchigoda Clinic,,,6.819762415,80.01844902,PCB0003988.01.92,,Clinic,null,,,null
3343,Southern,Galle,Pahurumulla,Divisional Hospital,Divisional hospital (type B) Benthota,"Divisional hospital,Benthota",342275260,6.423626,79.99943,PGL0004903,Provincial Council,,,true,false,2018-11-13 11:27:04
3344,Southern,Galle,Rathjambugaha,Other Health Institute,Maliban Rehabilitation unit,"Maliban rehabilitation,Rathjambugaha,Galle",,6.07414,80.256903,,,Other Health Institu,null,,,null
3345,Southern,Galle,Dangedara East,Divisional Hospital,Divisional hospital (type C) Thalapitiya,"Divisional Hospital,Jiffriya Mawatha,Galle",912234468,6.044631,80.221371,PGL0005058,Provincial Council,,,true,false,2018-08-10 04:45:55
3346,Southern,Galle,Unawatuna west,Divisional Hospital,Divisional hospital (type B) Unawatuna,"Divisional Hospital,Unawatuna",912234020,6.020335,80.247046,PGL0004960,Provincial Council,Divisional Hospital,,true,false,2018-08-10 04:50:28
3347,Southern,Galle,Bazzar,MOH Office,MOH office - Galle MC,"Town hall,galle",912234378,6.032644,80.212796,PGL0005405,Provincial Council,MOH,,false,true,2018-11-14 09:29:31
3348,Southern,Galle,,Clinic,Gramodhaya Health Centre - Dadalla,"Gramodhaya Health Centre,Dadalla",,6.049963,80.187745,PGL0004838.01.56,,Clinic,null,,,null
3349,Southern,Galle,,Clinic,Gramodhaya Health Centre - Galwadugoda,"Gramodhaya Health Centre,Galwadugoda",,6.044843,80.212082,PGL0004838.01.57,,Clinic,null,,,null
3350,Southern,Galle,,Clinic,Maternity & Child Clinic - Heenpandala,,,6.047889,80.202683,PGL0004838.01.58,,Clinic,null,,,null
3351,Southern,Galle,Magalle,Clinic,Maternity & Child Clinic - Magalle,,,6.036818,80.232247,PGL0004838.01.59,,Clinic,null,,,null
3352,Southern,Galle,Katugoda,Clinic,Maternity & Child Clinic - Katugoda,,,6.036491,80.241593,PGL0004838.01.60,,Clinic,null,,,null
3353,Southern,Galle,Aththiligoda South,Clinic,"Health Cente,Aththiligoda",Aththiligoda Health Cente,,6.04934,80.231417,PGL0004838.01.61,,Clinic,null,,,null
3354,Southern,Galle,,Clinic,Maternity & Child Clinic - Samagiwaththa,,,6.051772,80.220743,PGL0004838.01.62,,Clinic,null,,,null
3355,Southern,Galle,,Clinic,Maternity & Child Clinic - Thalapitiya,,,6.047383,80.220113,PGL0004838.01.63,,Clinic,null,,,null
3356,Southern,Galle,,Clinic,Galle Bazzar Clinic,"Galle Bazzar Clinic,Town hall,Galle",,6.032644,80.212796,PGL0004838.01.64,,Clinic,null,,,null
3357,Southern,Galle,,Clinic,Maternity & Child Clinic - Madawalamulla,,,6.060043,80.223472,PGL0004838.01.65,,Clinic,null,,,null
3358,Southern,Galle,,Clinic,Health Centre - Siyambalagahawaththa,,,6.043179,80.198214,PGL0004838.01.66,,Clinic,null,,,null
3359,Southern,Galle,Harumalgoda west,Divisional Hospital,Divisional hospital (type C) Habaraduwa,"Divisional hospital,Habaraduwa",912283262,6.011141,80.306325,PGL0004986,Provincial Council,Divisional Hospital,,true,false,2018-08-10 04:57:37
3360,Southern,Galle,liyanagoda,Other Health Institute,Occupational Health Centre Habaraduwa,"Occupational Health Centre,Habaraduwa",912282002,5.993634,80.3064,LGL0000646,Provincial Council,Other Health Institu,,true,true,2018-08-10 02:39:28
3361,Southern,Galle,Harumalgoda west,MOH Office,MOH office - Habaraduwa,"MOH office ,Meepe road,Habaraduwa",912283850,6.011991,80.306427,PGL0005421,Provincial Council,MOH,,false,true,2018-11-14 10:08:17
3362,Southern,Galle,,Clinic,Maternity & Child Clinic - Heenatigala,,,6.012696,80.277322,PGL0004838.01.72,,Clinic,null,,,null
3363,Southern,Galle,,Clinic,Maternity & Child Clinic - Thalpe,,,6.001106,80.282593,PGL0004838.01.73,,Clinic,null,,,null
3364,Southern,Galle,,Clinic,Maternity & Child Clinic - Habaraduwa,,,6.011991,80.306427,PGL0004838.01.74,,Clinic,null,,,null
3365,Southern,Galle,,Clinic,Maternity & Child Clinic - Koggala,,,5.994431,80.313052,PGL0004838.01.75,,Clinic,null,,,null
3366,Southern,Galle,160/A Dommannagoda,Clinic,Maternity & Child Clinic - Ahangama,"PMCU,Ahangama",718187374,5.977199,80.364507,PGL0004838.01.76,,Clinic,null,,,null
3367,Southern,galle,,Clinic,Maternity & child Clinic - Unawatuna,,,6.020335,80.247046,PGL0004838.01.77,,Clinic,null,,,null
3368,Southern,Galle,,Clinic,Gramodhaya health centre - Nakanda - Ahangama,"Gramodhaya health centre,Divisional hospital",,5.99887,80.378769,PGL0004838.01.78,,Clinic,null,,,null
3369,Southern,Galle,159/c Nakanda,Divisional Hospital,Divisional hospital (type C) Ahangama,"Divisional hoapital,Ahangama",912283261,5.99887,80.378769,PGL0004978,Provincial Council,,,false,false,2018-11-13 03:20:07
3370,Southern,Galle,,Other Health Institute,School of nursing - Galle,"school of nursing,Mahamodara,Galle",,6.037943,80.206928,LGL0000661,,Other Health Institu,null,,,null
3371,Southern,Galle,,Teaching Hospital,Teaching Hospital - Mahamodara,"Teaching hospital,Mahamodara,Galle",912234951,6.038673,80.20573,LGL0000638,Provincial Council,,,true,false,2019-02-12 03:31:17
3372,Southern,Galle,,Divisional Hospital,Divisional Hospital (type A) Baddegama,"Divisional Hospital,Baddegama",912293762,6.162794,80.179368,PGL0004887,Provincial Council,,,true,true,2018-08-10 03:57:12
3373,Southern,Galle,,MOH Office,MOH office - Baddegama,"MOH office,Galle road,Kumme,Baddegama.",0912292278,6.164639,80.179438,PGL0005355,Provincial Council,MOH,,false,true,2018-11-14 09:22:25
3374,Southern,Galle,Wanduramba South,Clinic,Gramodhaya health centre - Wanduramba,"PMCU,Wanduramba",,6.135899,80.254652,PGL0004838.01.21,,Clinic,null,,,null
3375,Southern,Galle,Wanduramba South,Clinic,Maternity & child clinic - Lelwala,"PMCU,Wanduramba",,6.135899,80.254652,PGL0004838.01.22,,Clinic,null,,,null
3376,Southern,Galle,Hemmaliya,Clinic,Maternity & child clinic - Hemmaliya,"PMCU,Hemmaliya",,6.185492,80.20395,PGL0004838.01.23,,Clinic,null,,,null
3377,Southern,Galle,,Clinic,Maternity & child clinic - Baddegama,"MOH office,Galle road,Kumme,Baddegama",,6.164639,80.179438,PGL0004838.01.24,,Clinic,null,,,null
3378,Southern,Galle,,Clinic,Maternity & child clinic - Suduwelipatha,"Divisional hospital,Baddegama",,6.162794,80.179368,PGL0004838.01.25,,Clinic,null,,,null
3379,Southern,Galle,,Clinic,Maternity & child clinic - Sandarawala,"MOH office,Galle road,kumme,Baddegama",,6.164639,80.179438,PGL0004838.01.26,,Clinic,null,,,null
3380,Southern,Galle,220/A Ganegama east,Clinic,Maternity & child clinic - Ganegama,"Maternity & child clinic,Indigasketiya,Ganegama",,6.145337,80.193996,PGL0004838.01.27,,Clinic,null,,,null
3381,Southern,Galle,,Clinic,Medical & health centre - Lelkada,"Medical & health centre,Lelkada,Keradewala",,6.141246,80.172099,PGL0004838.01.28,,Clinic,null,,,null
3382,Southern,Galle,,Clinic,Maternity & child clinic - Thelikada,"PMCU,Thelikada",,6.120133,80.181251,PGL0004838.01.29,,Clinic,null,,,null
3383,Southern,Galle,,Clinic,Maternity & child clinic - Pahalakeembiya,"Maternity & child clinic,Pahalakeembiya",,6.129689,80.218519,PGL0004838.01.30,,Clinic,null,,,null
3384,Southern,Galle,206/A Walpita north,Clinic,Maternity & child clinic - Walpita,,,6123624,80.196094,PGL0004838.01.31,,Clinic,null,,,null
3385,Southern,Galle,207/A Ihalakeembiya,Clinic,Maternity & child clinic - Ihalakeembiya,"Maternity & child clinic,Ihalakeembiya",,6.095565,80.268332,PGL0004838.01.32,,Clinic,null,,,null
3386,Southern,Galle,,Other Health Institute,Ministry of health - Southern province,"Dakshinapaya,Labuduwa,Galle",,6.070752,80.235627,PGL0004820,,Other Health Institu,null,,,null
3387,Southern,Galle,,PMCU,PMCU Ginthota,"PMCU,Ginthota",777905024,6.071593,80.179234,PGL0005140,,Primary Medical Care,null,,,null
3388,Southern,Galle,,PMCU,PMCU Halvitigala,"PMCU,Halvitigala",718929743,6.313803,80.371555,PGL0005165,Provincial Council,Primary Medical Care,,true,true,2018-08-10 03:03:47
3389,Southern,Galle,,PMCU,PMCU Ambalangoda,"PMCU,Ambalangoda",711382367,6.236144,80.054852,PGL0005124,,,,true,true,2018-08-10 02:12:51
3390,Southern,Galle,86 Polwaththa,Divisional Hospital,Divisional hospital (type A) Ambalangoda,"Divisional hospital,Ambalangoda",912258444,6.248676,80.062676,PGL0004879,Provincial Council,,,true,false,2018-08-10 03:24:07
3391,Southern,Galle,86 Polwaththa,MOH Office,MOH office- Ambalangoda,"MOH office,Polwaththa,Ambalangoda",912258278,6.248492,80.062912,PGL0005348,,MOH,null,,,null
3392,Southern,Galle,86 Polwaththa,Clinic,Maternity & child clinic MOH office Ambalangoda,"MOH office,Polwaththa,Ambalangoda",912258278,6.248492,80.062912,PGL0004838.01.15,,Clinic,null,,,null
3393,Southern,Galle,Patabandimulla,Clinic,Clinic centre - Patabandimulla,"Clinic centre,Patabandimulla",,6.242309,80.048769,PGL0004838.01.16,,Clinic,null,,,null
3394,Southern,Galle,75/D Batapola,Clinic,Maternity & child clinic - Batapola,"Divisional hospital,Batapola",,6.22426,80.125984,PGL0004838.01.17,,Clinic,null,,,null
3395,Southern,Galle,74/A Lewduwa,Clinic,Matrnity & child clinic - Nindana,,,6.205894,80.104585,PGL0004838.01.18,,Clinic,null,,,null
3396,Southern,Galle,73/B Udakerewa,Clinic,Gramodhaya health centre - Meetiyagoda,"Gramodhaya health centre,Meetiyagoda",,6.194604,80.092408,PGL0004838.01.19,,Clinic,null,,,null
3397,Southern,Galle,86 Polwaththa,Clinic,Maternity & child clinic - Divisional hospital Ambalagoda,"Divisional hospital,Ambalangoda",,6.248676,80.062676,PGL0004838.01.20,,Clinic,null,,,null
3398,Southern,Galle,75/D Batapola,Divisional Hospital,Divisional hospital (type B)Batapola,"Divisional hospital,Batapola",912260232,6.22426,80.125984,PGL0004895,Provincial Council,,,true,false,2018-08-10 03:18:17
3399,Southern,Galle,,MOH Office,MOH office - Bopepoddala,"MOH office,Godakanda rd,Karapitiya",912222442,6.07957,80.221489,PGL0005389,Provincial Council,MOH,,false,true,2018-11-14 09:26:39
3400,Southern,Galle,105 Walipitimodara,Clinic,Gramodhaya health centre - Ginthota,"Gramodhaya health centre,Ginthota",,6.062436,80.179037,PGL0004838.01.45,,Clinic,null,,,null
3401,Southern,Galle,,Clinic,Maternity & child clinic - Bope,"Maternity & child clinic,Pradeshiya sabha building,Kalegana",,6.060117,80.202574,PGL0004838.01.46,,Clinic,null,,,null
3402,Southern,Galle,,Clinic,Maternity & child clinic - Godakanda,"MOH office,Godakanda rd,Karapitiya",,6.07957,80.221489,PGL0004838.01.47,,Clinic,null,,,null
3403,Southern,Galle,,Clinic,Clinic centre - Poddalla,"Clinic centre,Poddalla",,6.103384,80.220551,PGL0004838.01.48,,Clinic,null,,,null
3404,Southern,Galle,Paliwathugoda,Clinic,Maternal & Child health clinic - Kapuhempala,,,6.06381,80.242266,PGL0004838.01.49,,Clinic,null,,,null
3405,Southern,Galle,,Divisional Hospital,Divisional hospital (type B) Hiniduma,"Divisional hospital,Hiniduma",913783035,6.331785,80.322367,PGL0004937,Provincial Council,,,true,false,2018-11-13 10:02:09
3406,Southern,Galle,,Divisional Hospital,Divisional hospital (type B) Neluwa,"Divisional hospital,Neluwa",912285266,6.372408,80.36241,PGL0004952,Provincial Council,Divisional Hospital,,true,false,2018-08-10 04:00:14
3407,Southern,Galle,,Divisional Hospital,Divisional hospital (type C) Madampagama,"Divisional hospital,Madampagama",912258352,6.213008,80.064293,PGL0005009,Provincial Council,,,true,false,2018-11-13 03:34:21
3408,Southern,Galle,,PMCU,PMCU Agaliya,"PMCU,Agaliya",718271270,6.210404,80.184185,PGL0005082,Provincial Council,,,true,false,2018-08-10 02:10:57
3409,Southern,Galle,Hammaliya,PMCU,PMCU Hammaliya,"PMCU,Hammaliya",778244313,6.185492,80.20395,PGL0005173,,,,false,false,null
3410,Southern,Galle,wathurawila,PMCU,PMCU Kahaduwa,"PMCU,Kahaduwa",777661650,6.225927,80.222881,PGL0005207,Provincial Council,,,true,false,2018-08-10 03:01:53
3411,Southern,Galle,,PMCU,PMCU Kirindiela,"PMCU,Kirindiela",773419772,6.185674,80.115314,PGL0005215,Provincial Council,Primary Medical Care,,true,false,2018-08-10 02:57:04
3412,Southern,Galle,Wanduramba South,PMCU,PMCU Wanduramba,"PMCU,Wanduramba",912292361,6.135899,80.254652,PGL0005314,,Primary Medical Care,null,,,null
3413,Southern,Galle,,MOH Office,MOH office - Gonapinuwala,"MOH office ,Arachchikanda,Hikkaduwa",912276079,6.14093,80.128546,PGL0005413,Provincial Council,MOH,,false,true,2018-08-10 05:10:58
3414,Southern,Galle,,Clinic,Maternity & child clinic - MOH office Gonapinuwala,"MOH office ,Arachchikanda,Hikkaduwa",912276079,6.14093,80.128546,PGL0004838.01.68,,Clinic,null,,,null
3415,Southern,Galle,,Clinic,Maternity & child clinic - Kirindiela,"PMCU,Kirindiela",,6.185676,80.115314,PGL0004838.01.69,,Clinic,null,,,null
3416,Southern,Galle,,Clinic,Maternity & child clinic - Aluthwala,,,6.184823,80.13973,PGL0004838.01.70,,Clinic,null,,,null
3417,Southern,Galle,66/A Manampita,Clinic,Maternity & child clinic - Manampita,,,6.197527,80.126783,PGL0004838.01.71,,Clinic,null,,,null
3418,Southern,Galle,,MOH Office,MOH office - Thawalama,"MOH office,Thawalama",913783761,6.331364,80.322869,PGL0005504,Provincial Council,,,false,true,2018-08-10 05:31:45
3419,Southern,Galle,,Clinic,Maternity & child clinic - MOH office Thawalama,"MOH office,Thawalama",,6.331364,80.322869,PGL0004838.01.133,,Clinic,null,,,null
3420,Southern,Galle,Ambalegedara south,Clinic,Health centre - Ambalegedara,"Health centre,Ambalegedara",,6.383273,80.327855,PGL0004838.01.134,,Clinic,null,,,null
3421,Southern,Galle,,Clinic,Gramodhaya health centre - Halvitigala,"Gramodhaya health centre,Halvitigala",,6.313844,80.371028,PGL0004838.01.135,,Clinic,null,,,null
3422,Southern,Galle,,Clinic,Health centre - Dammala,"Health centre,Dammala",,6.297229,80.39424,PGL0004838.01.136,,Clinic,null,,,null
3423,Southern,Galle,Thalangalla east,Clinic,Maternity & child clinic - Thalangalla,,,6.28339,80.389511,PGL0004838.01.137,,Clinic,null,,,null
3424,Southern,Galle,,Clinic,Maternity & child clinic - Panangala,,,6.276303,80.322512,PGL0004838.01.138,,Clinic,null,,,null
3425,Southern,Galle,,Clinic,Gramodhaya health centre - Opatha,"Gramodhaya health centre,Opatha",,6.264697,80.4147,PGL0004838.01.139,,Clinic,null,,,null
3426,Southern,Galle,,PMCU,Divisional hospital (type C) Opatha,"Divisional hospital,Opatha",777597780,6.265012,80.414549,,,Primary Medical Care,null,,,null
3427,Southern,Galle,,MOH Office,MOH office - Udugama,"MOH offce,Udugama",912285170,6.188063,80.34015,PGL0005462,Provincial Council,MOH,,false,false,2018-08-10 05:03:42
3428,Southern,Galle,Gonadeniya,Clinic,Gramodhaya health centre - Gonadeniya,"Gramodhaya health centre,Gonadeniya",,6.198425,80.310874,PGL0004838.01.140,,Clinic,null,,,null
3429,Southern,Galle,,Clinic,Maternity & child clinic - MOH office Udugama,"MOH offce,Udugama",,6.188063,80.34015,PGL0004838.01.141,,Clinic,null,,,null
3430,Southern,Galle,Udalamaththa south,Clinic,Gramodhaya health centre - Udalamaththa,Gramodhaya health centre - Udalamaththa,,6.18237,80.297704,PGL0004838.01.142,,Clinic,null,,,null
3431,Southern,Galle,209 Yatalamaththa east,Clinic,Gramodhaya health centre - Yatalamaththa,"Gramodhaya health centrer,Yatalamaththa",,6.168634,80.284325,PGL0004838.01.143,,Clinic,null,,,null
3432,Southern,Galle,Yatalamaththa west,Clinic,Gramodhaya health centre - Mamanadola,"Gramodhaya health centre,Mamanadola",,6.161316,80.299985,PGL0004838.01.144,,Clinic,null,,,null
3433,Southern,Galle,Urala south,Clinic,Gramodhaya health centre - Nehinigala,"Gramodhaya health centre,Nehinigala",,6.137666,80.27711,PGL0004838.01.145,,Clinic,null,,,null
3434,Southern,Galle,211 Unanvitiya,Clinic,Gramodhaya health centre - Unanvitiya,"Gramodhaya health centre,Unanvitiya",,6.161415,80.250589,PGL0004838.01.146,,Clinic,null,,,null
3435,Southern,Galle,,Clinic,Gramodhaya health centre - Udawelivitiya,"Gramodhaya health centre,Udawelivitiya",,6.200254,80.252514,PGL0004838.01.147,,Clinic,null,,,null
3436,Southern,Galle,212 Kappetiyagoda south,Clinic,Maternity & child clinic - Devisional hospital Nagoda,"Devisional hospital,Nagoda",912296461,6.19234,80.277228,PGL0004838.01.148,,Clinic,null,,,null
3437,Southern,Galle,216/A Nagoda ihala,Clinic,Gramodhaya health centre - Nagoda ihala,"Gramodhaya health centre,Nagoda ihala",,6.211318,80.291077,PGL0004838.01.149,,Clinic,null,,,null
3438,Southern,Galle,Paranathanayamgoda,Clinic,Gramodhaya health centre - Paranathanayamgoda,"Gramodhaya health centre,Paranathanayamgoda",,6.222837,80.306239,PGL0004838.01.150,,Clinic,null,,,null
